event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.300_o100,0.3,60.0,100.0,0.05747165870504177,-8.881784197001252e-14,59.875,60.0,0.3,79.4223073808051,38.5,107.59579709554637,187.01810447635145,0.08526673180447684,10.678715103844137,1.1921887088650607e-10,6.371818429385589e-13,False,False,True,0.04824949998874217,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.450_o40,0.45,90.0,40.0,0.05747165870504129,7.438494264988549e-13,59.875,90.0,0.45,85.61581614556273,45.0,100.6161937899159,186.23200993547857,0.8713612745793082,28.631163145348008,-1.782788361381904e-09,9.528360445186118e-12,False,False,False,0.04069720895495266,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.450_o60,0.45,90.0,60.0,0.05747165870504129,7.438494264988549e-13,59.875,90.0,0.45,73.75778574096276,46.25,113.07096735052914,186.82875309149196,0.27461811578274936,16.77593954777558,1.000495297720505e-09,5.347286322312163e-12,False,False,True,0.04910816694609821,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.450_o80,0.45,90.0,80.0,0.05747165870504129,7.438494264988549e-13,59.875,90.0,0.45,59.16063451697298,48.25,127.80070091866403,186.961335435637,0.1420357724590077,11.833489713144708,1.791305714871072e-10,9.57388262596867e-13,False,False,True,0.045540207996964455,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.450_o100,0.45,90.0,100.0,0.0574716587050413,7.327471962526033e-13,59.875,90.0,0.45,42.64877423708322,50.75,144.36627696996365,187.0150512070469,0.08832000109175209,9.156568838342285,1.365306756540008e-10,7.29707192191748e-13,False,False,True,0.04719449998810887,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.600_o40,0.6,120.0,40.0,0.05747165870504129,7.438494264988549e-13,59.875,120.0,0.6,54.61968959097707,54.25,131.3691510787117,185.98884066968878,1.1145305408385886,28.262478556419808,-2.252223518794949e-09,1.2037321958714865e-11,False,False,False,0.04649620898999274,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.600_o60,0.6,120.0,60.0,0.05747165870504129,7.438494264988549e-13,59.875,120.0,0.6,41.9058391023536,56.25,144.8973870104697,186.80322611282332,0.30014509957737195,15.941633567079736,-4.125518759945379e-09,2.2049409015474312e-11,False,False,True,0.04780366597697139,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.600_o80,0.6,120.0,80.0,0.0574716587050413,7.327471962526033e-13,59.875,120.0,0.6,26.510932610832437,59.25,160.44350185242374,186.95443446325615,0.14893674487502506,10.984838855045533,1.439467434138919e-10,7.693433981670849e-13,False,False,True,0.04150900000240654,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.600_o100,0.6,120.0,100.0,0.05184505673406079,9.790220254226512,64.625,120.0,0.6,9.58579507226182,64.25,177.42659320288539,187.01238827514717,0.0909829330198899,8.369341044682294,1.0805691064152967e-10,5.775251933929375e-13,False,False,True,0.050387540948577225,False
50mm_uniform,50.0,uniform,15.0,30.0,98.0,10.0,0.62,50.0,177.10337120827512,10.000000000000002,187.10337120827515,0.0,-2.842170943040401e-14,1.8416666666666666,0.05747165870504172,59.875,h0.750_o40,0.75,150.0,40.0,0.052607113122074146,8.464251237176889,64.125,150.0,0.75,23.994587560570498,63.75,161.68603050817637,185.68061806874687,1.4227531421228834,28.5304449254934,-2.5946009785116075e-09,1.3867205928766581e-11,False,False,False,0.04877512494567782,False
