event_id,rainfall_mm,shape,dt_s,horizon_h,curve_number,lag_min,discharge_coefficient,rainfall_total_mm,parking_runoff_m3,direct_rain_m3,total_inflow_m3,runoff_generation_error_m3,transform_error_m3,inflow_tail_end_h,baseline_peak_m3_s,baseline_time_to_peak_min,design_id,storage_depth_m,capacity_m3,outlet_side_mm,peak_downstream_m3_s,peak_reduction_pct,time_to_peak_min,maximum_storage_m3,maximum_depth_m,overflow_m3,overflow_onset_min,controlled_discharge_m3,total_discharge_m3,residual_storage_m3,drawdown_h_after_rain,routing_balance_error_m3,routing_balance_relative_error,peak_pass,overflow_pass,drawdown_pass,simulation_runtime_s,all_pass
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.600_o60,0.6,120.0,60.0,0.005536352565280494,80.0593336423824,77.09375,68.78697344998844,0.3439348672499422,0.0,,83.55143321187158,83.55143321187158,0.2545214793973958,13.700639791795687,-1.9221491065479768e-10,2.293571039949787e-12,True,True,True,0.17869279196020216,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.600_o80,0.6,120.0,80.0,0.009041050147953922,67.43622043627843,74.21875,61.03969686241695,0.30519848431208474,0.0,,83.67210795286056,83.67210795286056,0.13384673845717496,9.464172725596596,-2.4096843964649395e-10,2.875314057750971e-12,True,True,True,0.18523345899302512,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.600_o100,0.6,120.0,100.0,0.012764049350005312,54.02683509413991,71.96875,53.41250817623363,0.26706254088116815,0.0,,83.7219449892876,83.7219449892876,0.08400970052091905,7.217751188092329,1.2682375150063763e-09,1.5133023896467966e-11,True,True,True,0.178978499956429,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.750_o40,0.75,150.0,40.0,0.0026337112863988525,90.51397875675019,81.71875,75.89594674120262,0.3794797337060131,0.0,,83.03757465648823,83.03757465648823,0.768380034623432,22.03967545314432,-3.4900304868301646e-11,4.1644182680037717e-13,True,True,True,0.18249050003942102,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.750_o60,0.75,150.0,60.0,0.005536352565280494,80.0593336423824,77.09375,68.78697344998844,0.3439348672499422,0.0,,83.55143321187158,83.55143321187158,0.2545214793973958,12.321647523168481,-1.9221491065479768e-10,2.293571039949787e-12,True,True,True,0.18066399998497218,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.750_o80,0.75,150.0,80.0,0.009041050147953922,67.43622043627843,74.21875,61.03969686241695,0.30519848431208474,0.0,,83.67210795286056,83.67210795286056,0.13384673845717496,8.429884951520222,-2.4096843964649395e-10,2.875314057750971e-12,True,True,True,0.17648041702341288,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.750_o100,0.75,150.0,100.0,0.012764049350005312,54.02683509413991,71.96875,53.41250817623363,0.26706254088116815,0.0,,83.7219449892876,83.7219449892876,0.08400970052091905,6.3902861512290245,1.2682375150063763e-09,1.5133023896467966e-11,True,True,True,0.18060212500859052,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.900_o40,0.9,180.0,40.0,0.0026337112863988525,90.51397875675019,81.71875,75.89594674120262,0.3794797337060131,0.0,,83.03757465648823,83.03757465648823,0.768380034623432,20.512831352928508,-3.4900304868301646e-11,4.1644182680037717e-13,True,True,True,0.18028316705022007,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.900_o60,0.9,180.0,60.0,0.005536352565280494,80.0593336423824,77.09375,68.78697344998844,0.3439348672499422,0.0,,83.55143321187158,83.55143321187158,0.2545214793973958,11.303703985885516,-1.9221491065479768e-10,2.293571039949787e-12,True,True,True,0.17849045793991536,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.900_o80,0.9,180.0,80.0,0.009041050147953922,67.43622043627843,74.21875,61.03969686241695,0.30519848431208474,0.0,,83.67210795286056,83.67210795286056,0.13384673845717496,7.6663916834005725,-2.4096843964649395e-10,2.875314057750971e-12,True,True,True,0.18186533299740404,True
25mm_uniform,25.0,uniform,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,5.0,83.80595469107676,-1.4210854715202004e-14,1.4210854715202004e-14,1.8354166666666667,0.027764130174945407,59.96875,h0.900_o100,0.9,180.0,100.0,0.012764049350005312,54.02683509413991,71.96875,53.41250817623363,0.26706254088116815,0.0,,83.7219449892876,83.7219449892876,0.08400970052091905,5.779463055300334,1.2682375150063763e-09,1.5133023896467966e-11,True,True,True,0.17708200006745756,True
25mm_front_loaded,25.0,front_loaded,3.75,60.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.150_o40,0.15,30.0,40.0,0.03262682392286915,0.1400345277566939,29.84375,30.0,0.15,47.63638109237866,29.75,36.04409507139958,83.68047616377825,0.12547852730613573,37.59719778038463,-7.638223387118614e-12,9.114177405739756e-14,False,False,False,0.5191797090228647,False
25mm_front_loaded,25.0,front_loaded,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.150_o60,0.15,30.0,60.0,0.032178549436896256,1.512055132556167,30.40625,30.0,0.15,41.64275781177393,30.3125,41.94773783435666,83.5904956461306,0.21545904490804174,24.298280852330596,3.8116232392582106e-11,4.548153234825035e-13,False,False,False,0.1784448749385774,False
25mm_front_loaded,25.0,front_loaded,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.150_o80,0.15,30.0,80.0,0.03208895493913341,1.7862743907423484,31.09375,30.0,0.15,34.62466739106768,31.0,49.0579365583,83.68260394936767,0.12335074113992163,18.038098942538202,5.691532661833421e-10,6.791322505439375e-12,False,False,True,0.17500512499827892,False
25mm_front_loaded,25.0,front_loaded,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.150_o100,0.15,30.0,100.0,0.03194938800760288,2.2134428150012986,31.90625,30.0,0.15,27.21865459475888,31.8125,56.50700356918065,83.72565816393951,0.08029652454181033,14.37796858076637,2.5954112470305546e-09,3.0969293967209007e-11,False,False,True,0.17175441700965166,False
25mm_front_loaded,25.0,front_loaded,3.75,60.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.300_o40,0.3,60.0,40.0,0.022604797509124332,30.814157574621102,48.78125,60.0,0.3,15.892559303606664,48.6875,67.7683805221734,83.66093982578006,0.14501486532419455,30.349336426071332,-2.7507163213869035e-11,3.2822444795558024e-13,False,False,False,0.5614200420677662,False
25mm_front_loaded,25.0,front_loaded,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.300_o60,0.3,60.0,60.0,0.019602415237659442,40.00346115721125,52.46875,60.0,0.3,8.238746613647264,52.375,75.32236824484315,83.56111485849041,0.24483983273075755,18.555674421584403,-1.4442097517886054e-10,1.7232782051254143e-12,False,False,True,0.18154608295299113,False
25mm_front_loaded,25.0,front_loaded,3.75,30.0,98.0,10.0,0.62,25.0,78.80595469107676,4.999999999999999,83.80595469107675,0.0,0.0,1.8354166666666667,0.032672576811513095,28.71875,h0.300_o80,0.3,60.0,80.0,0.008922811376463967,72.69021225984305,66.28125,59.66678958950844,0.2983339479475422,0.0,,83.67348079873729,83.67348079873729,0.13247389263667064,13.370456477496097,-2.9720870209359873e-10,3.5463912223082647e-12,True,True,True,0.20521870802622288,True
